pais,iso3c,departamento,fecha_resultado,n,n_acum
Peru,PER,JUNIN,2021-11-16,54,88958
Peru,PER,JUNIN,2021-11-17,37,88995
Peru,PER,JUNIN,2021-11-18,52,89047
Peru,PER,JUNIN,2021-11-19,53,89100
Peru,PER,JUNIN,2021-11-20,25,89125
Peru,PER,JUNIN,2021-11-21,8,89133
Peru,PER,JUNIN,2021-11-22,49,89182
Peru,PER,JUNIN,2021-11-23,45,89227
Peru,PER,JUNIN,2021-11-24,48,89275
Peru,PER,JUNIN,2021-11-25,55,89330
Peru,PER,JUNIN,2021-11-26,36,89366
Peru,PER,JUNIN,2021-11-27,27,89393
Peru,PER,JUNIN,2021-11-28,15,89408
Peru,PER,JUNIN,2021-11-29,50,89458
Peru,PER,JUNIN,2021-11-30,45,89503
Peru,PER,JUNIN,2021-12-01,49,89552
Peru,PER,JUNIN,2021-12-02,44,89596
Peru,PER,JUNIN,2021-12-03,40,89636
Peru,PER,JUNIN,2021-12-04,39,89675
Peru,PER,JUNIN,2021-12-05,7,89682
Peru,PER,JUNIN,2021-12-06,42,89724
Peru,PER,JUNIN,2021-12-07,69,89793
Peru,PER,JUNIN,2021-12-08,29,89822
Peru,PER,JUNIN,2021-12-09,54,89876
Peru,PER,JUNIN,2021-12-10,70,89946
Peru,PER,JUNIN,2021-12-11,63,90009
Peru,PER,JUNIN,2021-12-12,13,90022
Peru,PER,JUNIN,2021-12-13,85,90107
Peru,PER,JUNIN,2021-12-14,50,90157
Peru,PER,JUNIN,2021-12-15,78,90235
Peru,PER,JUNIN,2021-12-16,52,90287
Peru,PER,JUNIN,2021-12-17,56,90343
Peru,PER,JUNIN,2021-12-18,47,90390
Peru,PER,JUNIN,2021-12-19,15,90405
Peru,PER,JUNIN,2021-12-20,57,90462
Peru,PER,JUNIN,2021-12-21,72,90534
Peru,PER,JUNIN,2021-12-22,63,90597
Peru,PER,JUNIN,2021-12-23,49,90646
Peru,PER,JUNIN,2021-12-24,51,90697
Peru,PER,JUNIN,2021-12-25,24,90721
Peru,PER,JUNIN,2021-12-26,16,90737
Peru,PER,JUNIN,2021-12-27,95,90832
Peru,PER,JUNIN,2021-12-28,127,90959
Peru,PER,JUNIN,2021-12-29,124,91083
Peru,PER,JUNIN,2021-12-30,128,91211
Peru,PER,JUNIN,2021-12-31,85,91296
Peru,PER,JUNIN,2022-01-01,53,91349
Peru,PER,JUNIN,2022-01-02,44,91393
Peru,PER,JUNIN,2022-01-03,163,91556
Peru,PER,JUNIN,2022-01-04,241,91797
Peru,PER,JUNIN,2022-01-05,280,92077
Peru,PER,JUNIN,2022-01-06,423,92500
Peru,PER,JUNIN,2022-01-07,360,92860
Peru,PER,JUNIN,2022-01-08,451,93311
Peru,PER,JUNIN,2022-01-09,223,93534
Peru,PER,JUNIN,2022-01-10,673,94207
Peru,PER,JUNIN,2022-01-11,756,94963
Peru,PER,JUNIN,2022-01-12,1158,96121
Peru,PER,JUNIN,2022-01-13,1384,97505
Peru,PER,JUNIN,2022-01-14,1419,98924
Peru,PER,JUNIN,2022-01-15,1129,100053
Peru,PER,JUNIN,2022-01-16,406,100459
Peru,PER,JUNIN,2022-01-17,1831,102290
Peru,PER,JUNIN,2022-01-18,1599,103889
Peru,PER,JUNIN,2022-01-19,1945,105834
Peru,PER,JUNIN,2022-01-20,1726,107560
Peru,PER,JUNIN,2022-01-21,1477,109037
Peru,PER,JUNIN,2022-01-22,1091,110128
Peru,PER,JUNIN,2022-01-23,513,110641
Peru,PER,JUNIN,2022-01-24,1560,112201
Peru,PER,JUNIN,2022-01-25,1306,113507
Peru,PER,JUNIN,2022-01-26,989,114496
Peru,PER,JUNIN,2022-01-27,1017,115513
Peru,PER,JUNIN,2022-01-28,1023,116536
Peru,PER,JUNIN,2022-01-29,701,117237
Peru,PER,JUNIN,2022-01-30,505,117742
Peru,PER,JUNIN,2022-01-31,693,118435
Peru,PER,JUNIN,2022-02-01,777,119212
Peru,PER,JUNIN,2022-02-02,825,120037
Peru,PER,JUNIN,2022-02-03,627,120664
Peru,PER,JUNIN,2022-02-04,636,121300
Peru,PER,JUNIN,2022-02-05,449,121749
Peru,PER,JUNIN,2022-02-06,141,121890
Peru,PER,JUNIN,2022-02-07,627,122517
Peru,PER,JUNIN,2022-02-08,493,123010
Peru,PER,JUNIN,2022-02-09,365,123375
Peru,PER,JUNIN,2022-02-10,259,123634
Peru,PER,JUNIN,2022-02-11,314,123948
Peru,PER,JUNIN,2022-02-12,130,124078
Peru,PER,JUNIN,2022-02-13,61,124139
Peru,PER,JUNIN,2022-02-14,276,124415
Peru,PER,JUNIN,2022-02-15,175,124590
Peru,PER,JUNIN,2022-02-16,231,124821
Peru,PER,JUNIN,2022-02-17,223,125044
Peru,PER,JUNIN,2022-02-18,125,125169
Peru,PER,JUNIN,2022-02-19,124,125293
Peru,PER,JUNIN,2022-02-20,89,125382
Peru,PER,JUNIN,2022-02-21,123,125505
Peru,PER,JUNIN,2022-02-22,110,125615
Peru,PER,JUNIN,2022-02-23,110,125725
Peru,PER,JUNIN,2022-02-24,119,125844
Peru,PER,JUNIN,2022-02-25,117,125961
Peru,PER,JUNIN,2022-02-26,52,126013
Peru,PER,JUNIN,2022-02-27,32,126045
Peru,PER,JUNIN,2022-02-28,54,126099
Peru,PER,JUNIN,2022-03-01,53,126152
Peru,PER,JUNIN,2022-03-02,62,126214
Peru,PER,JUNIN,2022-03-03,54,126268
Peru,PER,JUNIN,2022-03-04,27,126295
Peru,PER,JUNIN,2022-03-05,59,126354
Peru,PER,JUNIN,2022-03-06,36,126390
Peru,PER,JUNIN,2022-03-07,47,126437
Peru,PER,JUNIN,2022-03-08,59,126496
Peru,PER,JUNIN,2022-03-09,48,126544
Peru,PER,JUNIN,2022-03-10,41,126585
Peru,PER,JUNIN,2022-03-11,40,126625
Peru,PER,JUNIN,2022-03-12,17,126642
Peru,PER,JUNIN,2022-03-13,7,126649
Peru,PER,JUNIN,2022-03-14,36,126685
Peru,PER,JUNIN,2022-03-15,46,126731
Peru,PER,JUNIN,2022-03-16,34,126765
Peru,PER,JUNIN,2022-03-17,23,126788
Peru,PER,JUNIN,2022-03-18,32,126820
Peru,PER,JUNIN,2022-03-19,23,126843
Peru,PER,JUNIN,2022-03-20,13,126856
Peru,PER,JUNIN,2022-03-21,48,126904
Peru,PER,JUNIN,2022-03-22,35,126939
Peru,PER,JUNIN,2022-03-23,35,126974
Peru,PER,JUNIN,2022-03-24,18,126992
Peru,PER,JUNIN,2022-03-25,37,127029
Peru,PER,JUNIN,2022-03-26,8,127037
Peru,PER,JUNIN,2022-03-27,9,127046
Peru,PER,JUNIN,2022-03-28,27,127073
Peru,PER,JUNIN,2022-03-29,18,127091
Peru,PER,JUNIN,2022-03-30,23,127114
Peru,PER,JUNIN,2022-03-31,25,127139
Peru,PER,JUNIN,2022-04-01,13,127152
Peru,PER,JUNIN,2022-04-02,9,127161
Peru,PER,JUNIN,2022-04-03,7,127168
Peru,PER,JUNIN,2022-04-04,21,127189
Peru,PER,JUNIN,2022-04-05,21,127210
Peru,PER,JUNIN,2022-04-06,17,127227
Peru,PER,JUNIN,2022-04-07,18,127245
Peru,PER,JUNIN,2022-04-08,21,127266
Peru,PER,JUNIN,2022-04-09,4,127270
Peru,PER,JUNIN,2022-04-10,5,127275
Peru,PER,JUNIN,2022-04-11,17,127292
Peru,PER,JUNIN,2022-04-12,21,127313
Peru,PER,JUNIN,2022-04-13,7,127320
Peru,PER,JUNIN,2022-04-14,9,127329
Peru,PER,JUNIN,2022-04-15,4,127333
Peru,PER,JUNIN,2022-04-16,2,127335
Peru,PER,JUNIN,2022-04-17,3,127338
Peru,PER,JUNIN,2022-04-18,18,127356
Peru,PER,JUNIN,2022-04-19,9,127365
Peru,PER,JUNIN,2022-04-20,15,127380
Peru,PER,JUNIN,2022-04-21,8,127388
Peru,PER,JUNIN,2022-04-22,5,127393
Peru,PER,JUNIN,2022-04-23,7,127400
Peru,PER,JUNIN,2022-04-24,7,127400
Peru,PER,JUNIN,2022-04-25,4,127404
Peru,PER,JUNIN,2022-04-26,12,127416
Peru,PER,JUNIN,2022-04-27,7,127423
Peru,PER,JUNIN,2022-04-28,7,127430
Peru,PER,JUNIN,2022-04-29,5,127435
Peru,PER,JUNIN,2022-04-30,6,127441
Peru,PER,JUNIN,2022-05-01,6,127441
Peru,PER,JUNIN,2022-05-02,7,127448
Peru,PER,JUNIN,2022-05-03,9,127457
Peru,PER,JUNIN,2022-05-04,5,127462
Peru,PER,JUNIN,2022-05-05,4,127466
Peru,PER,JUNIN,2022-05-06,9,127475
Peru,PER,JUNIN,2022-05-07,4,127479
Peru,PER,JUNIN,2022-05-08,2,127481
Peru,PER,JUNIN,2022-05-09,5,127486
Peru,PER,JUNIN,2022-05-10,4,127490
Peru,PER,JUNIN,2022-05-11,4,127494
Peru,PER,JUNIN,2022-05-12,4,127498
Peru,PER,JUNIN,2022-05-13,3,127501
Peru,PER,JUNIN,2022-05-14,1,127502
Peru,PER,JUNIN,2022-05-15,1,127503
Peru,PER,JUNIN,2022-05-16,1,127504
Peru,PER,JUNIN,2022-05-17,7,127511
Peru,PER,JUNIN,2022-05-18,4,127515
Peru,PER,JUNIN,2022-05-19,14,127529
Peru,PER,JUNIN,2022-05-20,9,127538
Peru,PER,JUNIN,2022-05-21,4,127542
Peru,PER,JUNIN,2022-05-22,1,127543
Peru,PER,JUNIN,2022-05-23,7,127550
Peru,PER,JUNIN,2022-05-24,5,127555
Peru,PER,JUNIN,2022-05-25,10,127565
Peru,PER,JUNIN,2022-05-26,9,127574
Peru,PER,JUNIN,2022-05-27,6,127580
Peru,PER,JUNIN,2022-05-28,6,127580
Peru,PER,JUNIN,2022-05-29,1,127581
Peru,PER,JUNIN,2022-05-30,13,127594
Peru,PER,JUNIN,2022-05-31,10,127604
Peru,PER,JUNIN,2022-06-01,8,127612
Peru,PER,JUNIN,2022-06-02,4,127616
Peru,PER,JUNIN,2022-06-03,21,127637
Peru,PER,JUNIN,2022-06-04,8,127645
Peru,PER,JUNIN,2022-06-05,2,127647
Peru,PER,JUNIN,2022-06-06,11,127658
Peru,PER,JUNIN,2022-06-07,8,127666
Peru,PER,JUNIN,2022-06-08,16,127682
Peru,PER,JUNIN,2022-06-09,16,127698
Peru,PER,JUNIN,2022-06-10,16,127714
Peru,PER,JUNIN,2022-06-11,12,127726
Peru,PER,JUNIN,2022-06-12,9,127735
Peru,PER,JUNIN,2022-06-13,15,127750
Peru,PER,JUNIN,2022-06-14,17,127767
Peru,PER,JUNIN,2022-06-15,24,127791
Peru,PER,JUNIN,2022-06-16,39,127830
Peru,PER,JUNIN,2022-06-17,53,127883
Peru,PER,JUNIN,2022-06-18,29,127912
Peru,PER,JUNIN,2022-06-19,16,127928
Peru,PER,JUNIN,2022-06-20,65,127993
Peru,PER,JUNIN,2022-06-21,64,128057
Peru,PER,JUNIN,2022-06-22,74,128131
Peru,PER,JUNIN,2022-06-23,85,128216
Peru,PER,JUNIN,2022-06-24,103,128319
Peru,PER,JUNIN,2022-06-25,75,128394
Peru,PER,JUNIN,2022-06-26,17,128411
Peru,PER,JUNIN,2022-06-27,131,128542
Peru,PER,JUNIN,2022-06-28,111,128653
Peru,PER,JUNIN,2022-06-29,101,128754
Peru,PER,JUNIN,2022-06-30,127,128881
Peru,PER,JUNIN,2022-07-01,140,129021
Peru,PER,JUNIN,2022-07-02,77,129098
Peru,PER,JUNIN,2022-07-03,68,129166
Peru,PER,JUNIN,2022-07-04,164,129330
Peru,PER,JUNIN,2022-07-05,151,129481
Peru,PER,JUNIN,2022-07-06,187,129668
Peru,PER,JUNIN,2022-07-07,211,129879
Peru,PER,JUNIN,2022-07-08,279,130158
Peru,PER,JUNIN,2022-07-09,223,130381
Peru,PER,JUNIN,2022-07-10,143,130524
Peru,PER,JUNIN,2022-07-11,518,131042
Peru,PER,JUNIN,2022-07-12,516,131558
Peru,PER,JUNIN,2022-07-13,629,132187
Peru,PER,JUNIN,2022-07-14,508,132695
Peru,PER,JUNIN,2022-07-15,511,133206
Peru,PER,JUNIN,2022-07-16,389,133595
Peru,PER,JUNIN,2022-07-17,182,133777
Peru,PER,JUNIN,2022-07-18,529,134306
Peru,PER,JUNIN,2022-07-19,521,134827
Peru,PER,JUNIN,2022-07-20,567,135394
Peru,PER,JUNIN,2022-07-21,534,135928
Peru,PER,JUNIN,2022-07-22,439,136367
Peru,PER,JUNIN,2022-07-23,312,136679
Peru,PER,JUNIN,2022-07-24,159,136838
Peru,PER,JUNIN,2022-07-25,607,137445
Peru,PER,JUNIN,2022-07-26,520,137965
Peru,PER,JUNIN,2022-07-27,601,138566
Peru,PER,JUNIN,2022-07-28,180,138746
Peru,PER,JUNIN,2022-07-29,237,138983
Peru,PER,JUNIN,2022-07-30,298,139281
Peru,PER,JUNIN,2022-07-31,195,139476
Peru,PER,JUNIN,2022-08-01,495,139971
Peru,PER,JUNIN,2022-08-02,293,140264
Peru,PER,JUNIN,2022-08-03,481,140745
Peru,PER,JUNIN,2022-08-04,361,141106
Peru,PER,JUNIN,2022-08-05,392,141498
Peru,PER,JUNIN,2022-08-06,180,141678
Peru,PER,JUNIN,2022-08-07,218,141896
Peru,PER,JUNIN,2022-08-08,451,142347
Peru,PER,JUNIN,2022-08-09,376,142723
Peru,PER,JUNIN,2022-08-10,374,143097
Peru,PER,JUNIN,2022-08-11,345,143442
Peru,PER,JUNIN,2022-08-12,311,143753
Peru,PER,JUNIN,2022-08-13,157,143910
Peru,PER,JUNIN,2022-08-14,72,143982
Peru,PER,JUNIN,2022-08-15,354,144336
Peru,PER,JUNIN,2022-08-16,261,144597
Peru,PER,JUNIN,2022-08-17,257,144854
Peru,PER,JUNIN,2022-08-18,197,145051
Peru,PER,JUNIN,2022-08-19,159,145210
Peru,PER,JUNIN,2022-08-20,91,145301
Peru,PER,JUNIN,2022-08-21,52,145353
Peru,PER,JUNIN,2022-08-22,184,145537
Peru,PER,JUNIN,2022-08-23,186,145723
Peru,PER,JUNIN,2022-08-24,124,145847
Peru,PER,JUNIN,2022-08-25,77,145924
Peru,PER,JUNIN,2022-08-26,84,146008
Peru,PER,JUNIN,2022-08-27,66,146074
Peru,PER,JUNIN,2022-08-28,21,146095
Peru,PER,JUNIN,2022-08-29,62,146157
Peru,PER,JUNIN,2022-08-30,36,146193
Peru,PER,JUNIN,2022-08-31,64,146257
Peru,PER,JUNIN,2022-09-01,60,146317
Peru,PER,JUNIN,2022-09-02,32,146349
Peru,PER,JUNIN,2022-09-03,36,146385
Peru,PER,JUNIN,2022-09-04,8,146393
Peru,PER,JUNIN,2022-09-05,50,146443
Peru,PER,JUNIN,2022-09-06,41,146484
Peru,PER,JUNIN,2022-09-07,40,146524
Peru,PER,JUNIN,2022-09-08,30,146554
Peru,PER,JUNIN,2022-09-09,27,146581
Peru,PER,JUNIN,2022-09-10,8,146589
Peru,PER,JUNIN,2022-09-11,5,146594
Peru,PER,JUNIN,2022-09-12,19,146613
Peru,PER,JUNIN,2022-09-13,31,146644
Peru,PER,JUNIN,2022-09-14,19,146663
Peru,PER,JUNIN,2022-09-15,18,146681
Peru,PER,JUNIN,2022-09-16,16,146697
Peru,PER,JUNIN,2022-09-17,7,146704
Peru,PER,JUNIN,2022-09-18,1,146705
Peru,PER,JUNIN,2022-09-19,21,146726
Peru,PER,JUNIN,2022-09-20,11,146737
Peru,PER,JUNIN,2022-09-21,9,146746
Peru,PER,JUNIN,2022-09-22,13,146759
Peru,PER,JUNIN,2022-09-23,12,146771
Peru,PER,JUNIN,2022-09-24,3,146774
Peru,PER,JUNIN,2022-09-25,4,146778
Peru,PER,JUNIN,2022-09-26,18,146796
Peru,PER,JUNIN,2022-09-27,15,146811
Peru,PER,JUNIN,2022-09-28,12,146823
Peru,PER,JUNIN,2022-09-29,6,146829
Peru,PER,JUNIN,2022-09-30,8,146837
Peru,PER,JUNIN,2022-10-01,8,146845
Peru,PER,JUNIN,2022-10-02,3,146848
Peru,PER,JUNIN,2022-10-03,12,146860
Peru,PER,JUNIN,2022-10-04,10,146870
Peru,PER,JUNIN,2022-10-05,6,146876
Peru,PER,JUNIN,2022-10-06,8,146884
Peru,PER,JUNIN,2022-10-07,14,146898
Peru,PER,JUNIN,2022-10-08,2,146900
Peru,PER,JUNIN,2022-10-09,6,146906
Peru,PER,JUNIN,2022-10-10,8,146914
Peru,PER,JUNIN,2022-10-11,7,146921
Peru,PER,JUNIN,2022-10-12,8,146929
Peru,PER,JUNIN,2022-10-13,5,146934
Peru,PER,JUNIN,2022-10-14,7,146941
Peru,PER,JUNIN,2022-10-15,4,146945
Peru,PER,JUNIN,2022-10-16,4,146945
Peru,PER,JUNIN,2022-10-17,6,146951
Peru,PER,JUNIN,2022-10-18,5,146956
Peru,PER,JUNIN,2022-10-19,7,146963
Peru,PER,JUNIN,2022-10-20,8,146971
Peru,PER,JUNIN,2022-10-21,8,146979
Peru,PER,JUNIN,2022-10-22,4,146983
Peru,PER,JUNIN,2022-10-23,1,146984
Peru,PER,JUNIN,2022-10-24,9,146993
Peru,PER,JUNIN,2022-10-25,9,147002
Peru,PER,JUNIN,2022-10-26,5,147007
Peru,PER,JUNIN,2022-10-27,3,147010
Peru,PER,JUNIN,2022-10-28,9,147019
Peru,PER,JUNIN,2022-10-29,1,147020
Peru,PER,JUNIN,2022-10-30,1,147021
Peru,PER,JUNIN,2022-10-31,12,147033
Peru,PER,JUNIN,2022-11-01,1,147034
Peru,PER,JUNIN,2022-11-02,3,147037
Peru,PER,JUNIN,2022-11-03,5,147042
Peru,PER,JUNIN,2022-11-04,13,147055
Peru,PER,JUNIN,2022-11-05,7,147062
Peru,PER,JUNIN,2022-11-06,1,147063
Peru,PER,JUNIN,2022-11-07,23,147086
Peru,PER,JUNIN,2022-11-08,20,147106
Peru,PER,JUNIN,2022-11-09,14,147120
Peru,PER,JUNIN,2022-11-10,18,147138
Peru,PER,JUNIN,2022-11-11,21,147159
Peru,PER,JUNIN,2022-11-12,13,147172
Peru,PER,JUNIN,2022-11-13,7,147179
Peru,PER,JUNIN,2022-11-14,24,147203
Peru,PER,LA LIBERTAD,2020-03-15,1,1
Peru,PER,LA LIBERTAD,2020-03-16,1,1
Peru,PER,LA LIBERTAD,2020-03-17,1,2
Peru,PER,LA LIBERTAD,2020-03-18,1,2
Peru,PER,LA LIBERTAD,2020-03-19,1,2
Peru,PER,LA LIBERTAD,2020-03-20,2,4
Peru,PER,LA LIBERTAD,2020-03-21,2,4
Peru,PER,LA LIBERTAD,2020-03-22,2,4
Peru,PER,LA LIBERTAD,2020-03-23,1,5
Peru,PER,LA LIBERTAD,2020-03-24,1,6
Peru,PER,LA LIBERTAD,2020-03-25,3,9
Peru,PER,LA LIBERTAD,2020-03-26,3,9
Peru,PER,LA LIBERTAD,2020-03-27,1,10
Peru,PER,LA LIBERTAD,2020-03-28,2,12
Peru,PER,LA LIBERTAD,2020-03-29,2,14
Peru,PER,LA LIBERTAD,2020-03-30,4,18
Peru,PER,LA LIBERTAD,2020-03-31,11,29
Peru,PER,LA LIBERTAD,2020-04-01,7,36
Peru,PER,LA LIBERTAD,2020-04-02,7,43
Peru,PER,LA LIBERTAD,2020-04-03,5,48
Peru,PER,LA LIBERTAD,2020-04-04,1,49
Peru,PER,LA LIBERTAD,2020-04-05,7,56
Peru,PER,LA LIBERTAD,2020-04-06,4,60
Peru,PER,LA LIBERTAD,2020-04-07,22,82
Peru,PER,LA LIBERTAD,2020-04-08,22,104
Peru,PER,LA LIBERTAD,2020-04-09,7,111
Peru,PER,LA LIBERTAD,2020-04-10,5,116
Peru,PER,LA LIBERTAD,2020-04-11,9,125
Peru,PER,LA LIBERTAD,2020-04-12,3,128
Peru,PER,LA LIBERTAD,2020-04-13,23,151
Peru,PER,LA LIBERTAD,2020-04-14,25,176
Peru,PER,LA LIBERTAD,2020-04-15,27,203
Peru,PER,LA LIBERTAD,2020-04-16,25,228
Peru,PER,LA LIBERTAD,2020-04-17,26,254
Peru,PER,LA LIBERTAD,2020-04-18,33,287
Peru,PER,LA LIBERTAD,2020-04-19,10,297
Peru,PER,LA LIBERTAD,2020-04-20,53,350
Peru,PER,LA LIBERTAD,2020-04-21,45,395
Peru,PER,LA LIBERTAD,2020-04-22,47,442
Peru,PER,LA LIBERTAD,2020-04-23,40,482
Peru,PER,LA LIBERTAD,2020-04-24,23,505
Peru,PER,LA LIBERTAD,2020-04-25,54,559
Peru,PER,LA LIBERTAD,2020-04-26,8,567
Peru,PER,LA LIBERTAD,2020-04-27,71,638
Peru,PER,LA LIBERTAD,2020-04-28,178,816
Peru,PER,LA LIBERTAD,2020-04-29,143,959
Peru,PER,LA LIBERTAD,2020-04-30,137,1096
Peru,PER,LA LIBERTAD,2020-05-01,55,1151
Peru,PER,LA LIBERTAD,2020-05-02,116,1267
Peru,PER,LA LIBERTAD,2020-05-03,52,1319
Peru,PER,LA LIBERTAD,2020-05-04,126,1445
Peru,PER,LA LIBERTAD,2020-05-05,151,1596
Peru,PER,LA LIBERTAD,2020-05-06,112,1708
Peru,PER,LA LIBERTAD,2020-05-07,54,1762
Peru,PER,LA LIBERTAD,2020-05-08,73,1835
Peru,PER,LA LIBERTAD,2020-05-09,84,1919
Peru,PER,LA LIBERTAD,2020-05-10,40,1959
Peru,PER,LA LIBERTAD,2020-05-11,58,2017
Peru,PER,LA LIBERTAD,2020-05-12,106,2123
Peru,PER,LA LIBERTAD,2020-05-13,73,2196
Peru,PER,LA LIBERTAD,2020-05-14,85,2281
Peru,PER,LA LIBERTAD,2020-05-15,214,2495
Peru,PER,LA LIBERTAD,2020-05-16,147,2642
Peru,PER,LA LIBERTAD,2020-05-17,6,2648
Peru,PER,LA LIBERTAD,2020-05-18,120,2768
Peru,PER,LA LIBERTAD,2020-05-19,134,2902
Peru,PER,LA LIBERTAD,2020-05-20,143,3045
Peru,PER,LA LIBERTAD,2020-05-21,269,3314
Peru,PER,LA LIBERTAD,2020-05-22,235,3549
Peru,PER,LA LIBERTAD,2020-05-23,187,3736
Peru,PER,LA LIBERTAD,2020-05-24,68,3804
Peru,PER,LA LIBERTAD,2020-05-25,270,4074
Peru,PER,LA LIBERTAD,2020-05-26,182,4256
Peru,PER,LA LIBERTAD,2020-05-27,182,4438
Peru,PER,LA LIBERTAD,2020-05-28,309,4747
Peru,PER,LA LIBERTAD,2020-05-29,163,4910
Peru,PER,LA LIBERTAD,2020-05-30,176,5086
Peru,PER,LA LIBERTAD,2020-05-31,100,5186
Peru,PER,LA LIBERTAD,2020-06-01,226,5412
Peru,PER,LA LIBERTAD,2020-06-02,102,5514
Peru,PER,LA LIBERTAD,2020-06-03,98,5612
Peru,PER,LA LIBERTAD,2020-06-04,179,5791
Peru,PER,LA LIBERTAD,2020-06-05,126,5917
Peru,PER,LA LIBERTAD,2020-06-06,157,6074
Peru,PER,LA LIBERTAD,2020-06-07,47,6121
Peru,PER,LA LIBERTAD,2020-06-08,192,6313
Peru,PER,LA LIBERTAD,2020-06-09,262,6575
Peru,PER,LA LIBERTAD,2020-06-10,327,6902
Peru,PER,LA LIBERTAD,2020-06-11,301,7203
Peru,PER,LA LIBERTAD,2020-06-12,249,7452
Peru,PER,LA LIBERTAD,2020-06-13,205,7657
Peru,PER,LA LIBERTAD,2020-06-14,72,7729
Peru,PER,LA LIBERTAD,2020-06-15,223,7952
Peru,PER,LA LIBERTAD,2020-06-16,129,8081
Peru,PER,LA LIBERTAD,2020-06-17,250,8331
Peru,PER,LA LIBERTAD,2020-06-18,144,8475
Peru,PER,LA LIBERTAD,2020-06-19,219,8694
Peru,PER,LA LIBERTAD,2020-06-20,194,8888
Peru,PER,LA LIBERTAD,2020-06-21,70,8958
Peru,PER,LA LIBERTAD,2020-06-22,246,9204
Peru,PER,LA LIBERTAD,2020-06-23,248,9452
Peru,PER,LA LIBERTAD,2020-06-24,204,9656
Peru,PER,LA LIBERTAD,2020-06-25,182,9838
Peru,PER,LA LIBERTAD,2020-06-26,227,10065
Peru,PER,LA LIBERTAD,2020-06-27,223,10288
Peru,PER,LA LIBERTAD,2020-06-28,83,10371
Peru,PER,LA LIBERTAD,2020-06-29,114,10485
Peru,PER,LA LIBERTAD,2020-06-30,268,10753
Peru,PER,LA LIBERTAD,2020-07-01,194,10947
Peru,PER,LA LIBERTAD,2020-07-02,220,11167
Peru,PER,LA LIBERTAD,2020-07-03,237,11404
Peru,PER,LA LIBERTAD,2020-07-04,205,11609
Peru,PER,LA LIBERTAD,2020-07-05,47,11656
Peru,PER,LA LIBERTAD,2020-07-06,200,11856
Peru,PER,LA LIBERTAD,2020-07-07,199,12055
Peru,PER,LA LIBERTAD,2020-07-08,123,12178
Peru,PER,LA LIBERTAD,2020-07-09,133,12311
Peru,PER,LA LIBERTAD,2020-07-10,308,12619
Peru,PER,LA LIBERTAD,2020-07-11,215,12834
Peru,PER,LA LIBERTAD,2020-07-12,77,12911
Peru,PER,LA LIBERTAD,2020-07-13,117,13028
Peru,PER,LA LIBERTAD,2020-07-14,129,13157
Peru,PER,LA LIBERTAD,2020-07-15,275,13432
Peru,PER,LA LIBERTAD,2020-07-16,165,13597
Peru,PER,LA LIBERTAD,2020-07-17,186,13783
Peru,PER,LA LIBERTAD,2020-07-18,251,14034
Peru,PER,LA LIBERTAD,2020-07-19,46,14080
Peru,PER,LA LIBERTAD,2020-07-20,117,14197
Peru,PER,LA LIBERTAD,2020-07-21,212,14409
Peru,PER,LA LIBERTAD,2020-07-22,228,14637
Peru,PER,LA LIBERTAD,2020-07-23,268,14905
Peru,PER,LA LIBERTAD,2020-07-24,241,15146
Peru,PER,LA LIBERTAD,2020-07-25,216,15362
Peru,PER,LA LIBERTAD,2020-07-26,53,15415
Peru,PER,LA LIBERTAD,2020-07-27,312,15727
Peru,PER,LA LIBERTAD,2020-07-28,78,15805
Peru,PER,LA LIBERTAD,2020-07-29,293,16098
Peru,PER,LA LIBERTAD,2020-07-30,290,16388
Peru,PER,LA LIBERTAD,2020-07-31,330,16718
Peru,PER,LA LIBERTAD,2020-08-01,239,16957
Peru,PER,LA LIBERTAD,2020-08-02,70,17027
Peru,PER,LA LIBERTAD,2020-08-03,262,17289
Peru,PER,LA LIBERTAD,2020-08-04,283,17572
Peru,PER,LA LIBERTAD,2020-08-05,257,17829
Peru,PER,LA LIBERTAD,2020-08-06,285,18114
Peru,PER,LA LIBERTAD,2020-08-07,316,18430
Peru,PER,LA LIBERTAD,2020-08-08,256,18686
Peru,PER,LA LIBERTAD,2020-08-09,77,18763
Peru,PER,LA LIBERTAD,2020-08-10,306,19069
Peru,PER,LA LIBERTAD,2020-08-11,282,19351
Peru,PER,LA LIBERTAD,2020-08-12,283,19634
Peru,PER,LA LIBERTAD,2020-08-13,281,19915
Peru,PER,LA LIBERTAD,2020-08-14,304,20219
Peru,PER,LA LIBERTAD,2020-08-15,212,20431
Peru,PER,LA LIBERTAD,2020-08-16,63,20494
Peru,PER,LA LIBERTAD,2020-08-17,252,20746
Peru,PER,LA LIBERTAD,2020-08-18,291,21037
Peru,PER,LA LIBERTAD,2020-08-19,315,21352
Peru,PER,LA LIBERTAD,2020-08-20,356,21708
Peru,PER,LA LIBERTAD,2020-08-21,264,21972
Peru,PER,LA LIBERTAD,2020-08-22,223,22195
Peru,PER,LA LIBERTAD,2020-08-23,58,22253
Peru,PER,LA LIBERTAD,2020-08-24,250,22503
Peru,PER,LA LIBERTAD,2020-08-25,393,22896
Peru,PER,LA LIBERTAD,2020-08-26,213,23109
Peru,PER,LA LIBERTAD,2020-08-27,291,23400
Peru,PER,LA LIBERTAD,2020-08-28,293,23693
Peru,PER,LA LIBERTAD,2020-08-29,216,23909
Peru,PER,LA LIBERTAD,2020-08-30,72,23981
